,Agency_Text,Sex_Code_Text,Ethnic_Code_Text,DateOfBirth,ScaleSet_ID,AssessmentReason,Language,LegalStatus,CustodyStatus,MaritalStatus,Screening_Date,RecSupervisionLevel,Scale_ID,ScoreText
2626,PRETRIAL,0,African-American,744041747,22,Intake,English,Pretrial,Pretrial Defendant,Single,1391788652,3,8,High
2627,PRETRIAL,1,African-American,705943078,22,Intake,English,Pretrial,Jail Inmate,Single,1362578205,3,8,Medium
2628,PRETRIAL,1,African-American,325226110,22,Intake,English,Pretrial,Jail Inmate,Single,1417881289,2,8,Medium
2629,PRETRIAL,1,Caucasian,-71334865,22,Intake,English,Pretrial,Pretrial Defendant,Single,1366512210,1,8,Low
2630,PRETRIAL,1,African-American,708616543,22,Intake,English,Pretrial,Jail Inmate,Single,1366837077,3,8,High
2631,PRETRIAL,0,Caucasian,-141262713,22,Intake,English,Pretrial,Pretrial Defendant,Divorced,1395051234,1,8,Low
2632,PRETRIAL,1,Caucasian,534494004,22,Intake,English,Post Sentence,Probation,Single,1369992167,2,8,Medium
2633,Probation,1,Caucasian,-12119745,22,Intake,English,Post Sentence,Probation,Married,1380052638,1,8,Low
2634,Probation,1,Hispanic,250075178,22,Intake,English,Post Sentence,Probation,Single,1378842974,1,8,Low
2635,PRETRIAL,1,Caucasian,-319962252,22,Intake,English,Post Sentence,Probation,Single,1366395425,1,8,Low
2636,Probation,1,African-American,286340297,22,Intake,English,Post Sentence,Probation,Married,1368504286,1,8,Low
2637,Probation,1,African-American,541325156,22,Intake,English,Post Sentence,Probation,Single,1368514438,3,8,High
2638,PRETRIAL,1,Other,-171427449,22,Intake,English,Pretrial,Jail Inmate,Married,1361185250,1,8,Low
2639,PRETRIAL,1,African-American,626597668,22,Intake,English,Pretrial,Jail Inmate,Single,1359622912,2,8,Medium
2640,Probation,1,Hispanic,292505627,22,Intake,English,Post Sentence,Probation,Single,1397416527,1,8,Low
2641,Probation,1,Hispanic,506195397,22,Intake,English,Post Sentence,Probation,Single,1368736812,1,8,Low
2642,PRETRIAL,1,African-American,370331757,22,Intake,English,Pretrial,Pretrial Defendant,Single,1416733872,2,8,Medium
2643,PRETRIAL,1,African-American,734683698,22,Intake,English,Pretrial,Jail Inmate,Single,1360250828,2,8,Medium
2644,PRETRIAL,1,Caucasian,-234619014,22,Intake,English,Pretrial,Pretrial Defendant,Single,1415312097,1,8,Low
2645,PRETRIAL,1,African-American,708109653,22,Intake,English,Pretrial,Jail Inmate,Single,1361790800,3,8,High
2646,Probation,0,African-American,355847458,22,Intake,English,Post Sentence,Probation,Single,1366850416,1,8,Low
2647,PRETRIAL,1,African-American,627420417,22,Intake,English,Pretrial,Jail Inmate,Single,1358859161,1,8,Low
2648,PRETRIAL,1,African-American,563530884,22,Intake,English,Pretrial,Jail Inmate,Single,1412002666,3,8,High
2649,PRETRIAL,1,African-American,614362704,22,Intake,English,Pretrial,Jail Inmate,Single,1368142218,1,8,Low
2650,PRETRIAL,1,Caucasian,-512515878,22,Intake,English,Pretrial,Jail Inmate,Married,1358792389,1,8,Low
2651,PRETRIAL,1,Caucasian,-31949081,22,Intake,English,Pretrial,Jail Inmate,Married,1360920164,1,8,Low
2652,PRETRIAL,1,African-American,-27550892,22,Intake,English,Pretrial,Pretrial Defendant,Single,1385181783,1,8,Low
2653,PRETRIAL,1,Caucasian,593842148,22,Intake,English,Pretrial,Pretrial Defendant,Single,1418065528,1,8,Low
2654,PRETRIAL,1,African-American,135000188,22,Intake,English,Pretrial,Jail Inmate,Single,1360405264,1,8,Low
2655,PRETRIAL,0,African-American,399045845,22,Intake,English,Pretrial,Jail Inmate,Single,1417086286,1,8,Low
2656,PRETRIAL,1,African-American,618235627,22,Intake,English,Pretrial,Jail Inmate,Single,1416491422,2,8,Medium
2657,Probation,1,Caucasian,-95344530,22,Intake,English,Post Sentence,Probation,Married,1393335809,1,8,Low
2658,PRETRIAL,1,African-American,795535366,22,Intake,English,Pretrial,Jail Inmate,Single,1417930868,4,8,High
2659,PRETRIAL,1,African-American,707508027,22,Intake,English,Pretrial,Pretrial Defendant,Single,1414742831,2,8,Medium
2660,Probation,1,Caucasian,-202162348,22,Intake,English,Post Sentence,Probation,Married,1360942238,1,8,Low
2661,PRETRIAL,1,African-American,590841773,22,Intake,English,Pretrial,Jail Inmate,Single,1358985255,1,8,Low
2662,PRETRIAL,1,African-American,681550400,17,Intake,English,Pretrial,Pretrial Defendant,Single,1368008363,4,8,High
2663,PRETRIAL,0,Caucasian,169952378,22,Intake,English,Pretrial,Pretrial Defendant,Single,1417621979,1,8,Low
2664,Probation,1,African-American,432191666,22,Intake,English,Post Sentence,Probation,Single,1365978754,1,8,Low
2665,PRETRIAL,1,African-American,627771215,22,Intake,English,Pretrial,Jail Inmate,Single,1418856157,2,8,Medium
2666,PRETRIAL,1,African-American,550459903,22,Intake,English,Pretrial,Pretrial Defendant,Single,1363839024,3,8,High
2667,PRETRIAL,1,African-American,803928855,17,Intake,English,Pretrial,Pretrial Defendant,Single,1419984000,4,8,High
2668,PRETRIAL,1,Caucasian,364805890,22,Intake,English,Pretrial,Jail Inmate,Single,1417036884,1,8,Low
2669,Probation,1,Hispanic,633963798,22,Intake,English,Post Sentence,Probation,Single,1375844651,1,8,Low
2670,PRETRIAL,1,African-American,755903865,22,Intake,English,Pretrial,Jail Inmate,Single,1367065894,4,8,High
2671,Probation,0,Hispanic,568582528,22,Intake,English,Post Sentence,Probation,Single,1398221941,1,8,Low
2672,PRETRIAL,0,Caucasian,754405254,22,Intake,English,Pretrial,Jail Inmate,Single,1413171231,3,8,High
2673,Probation,1,African-American,737559953,22,Intake,English,Post Sentence,Probation,Single,1377910680,3,8,High
2674,PRETRIAL,0,Caucasian,82210754,22,Intake,English,Pretrial,Pretrial Defendant,Single,1390674822,1,8,Low
2675,PRETRIAL,1,Caucasian,742873146,22,Intake,English,Pretrial,Jail Inmate,Single,1415688809,3,8,Medium
2676,Probation,1,Caucasian,22479736,22,Intake,English,Post Sentence,Probation,Single,1391508692,1,8,Low
2677,PRETRIAL,1,African-American,646206466,22,Intake,English,Pretrial,Jail Inmate,Single,1361620290,4,8,High
2678,Probation,1,Hispanic,-232702342,22,Intake,English,Post Sentence,Probation,Married,1361838035,1,8,Low
2679,PRETRIAL,1,Caucasian,-276816274,22,Intake,English,Pretrial,Pretrial Defendant,Married,1372279167,1,8,Low
2680,PRETRIAL,0,African-American,609489067,22,Intake,English,Pretrial,Jail Inmate,Single,1419055077,2,8,Medium
2681,PRETRIAL,1,Caucasian,-307935290,22,Intake,English,Pretrial,Jail Inmate,Married,1390165949,1,8,Low
2682,PRETRIAL,1,African-American,567334432,22,Intake,English,Pretrial,Jail Inmate,Single,1362388909,1,8,Low
2683,PRETRIAL,1,African-American,548999851,22,Intake,English,Pretrial,Jail Inmate,Single,1361796208,1,8,Low
2684,Probation,1,African-American,493320224,22,Intake,English,Post Sentence,Probation,Single,1367447771,4,8,High
2685,PRETRIAL,1,African-American,717330950,22,Intake,English,Post Sentence,Probation,Single,1362915650,3,8,High
2686,PRETRIAL,1,Caucasian,270863135,22,Intake,English,Pretrial,Jail Inmate,Single,1415204706,1,8,Low
2687,PRETRIAL,1,African-American,619925512,22,Intake,English,Pretrial,Pretrial Defendant,Single,1417126719,3,8,High
2688,PRETRIAL,1,African-American,749571466,22,Intake,English,Post Sentence,Probation,Single,1380812303,3,8,High
2689,PRETRIAL,1,Caucasian,-189806431,22,Intake,English,Pretrial,Jail Inmate,Married,1360757498,1,8,Low
2690,PRETRIAL,1,African-American,611811848,22,Intake,English,Pretrial,Jail Inmate,Single,1367069997,1,8,Low
2691,PRETRIAL,1,Caucasian,218847932,22,Intake,English,Pretrial,Pretrial Defendant,Single,1412111390,1,8,Low
2692,PRETRIAL,1,African-American,752089015,22,Intake,English,Pretrial,Jail Inmate,Single,1362763741,2,8,Medium
2693,PRETRIAL,1,African-American,725906706,22,Intake,English,Post Sentence,Probation,Single,1375507842,3,8,High
2694,PRETRIAL,1,African-American,660115397,22,Intake,English,Pretrial,Jail Inmate,Single,1361924057,4,8,High
2695,PRETRIAL,1,African-American,140442272,22,Intake,English,Pretrial,Jail Inmate,Single,1363469744,1,8,Low
2696,PRETRIAL,1,African-American,736301669,22,Intake,English,Pretrial,Jail Inmate,Single,1414783443,4,8,High
2697,PRETRIAL,1,African-American,573945520,22,Intake,English,Post Sentence,Probation,Single,1366406555,3,8,High
2698,PRETRIAL,1,Caucasian,-403171931,22,Intake,English,Pretrial,Jail Inmate,Divorced,1416085259,1,8,Low
2699,Probation,1,Hispanic,684878591,22,Intake,English,Post Sentence,Probation,Single,1378051033,3,8,High
2700,Probation,1,African-American,583123605,22,Intake,English,Post Sentence,Probation,Single,1393920809,1,8,Low
2701,Probation,0,African-American,625778724,22,Intake,English,Post Sentence,Probation,Single,1375825503,1,8,Low
2702,PRETRIAL,1,African-American,432698141,22,Intake,English,Pretrial,Jail Inmate,Single,1362485150,3,8,High
2703,Probation,1,Caucasian,-17728633,22,Intake,English,Post Sentence,Probation,Divorced,1357180037,1,8,Low
2704,PRETRIAL,1,African-American,538374395,22,Intake,English,Pretrial,Pretrial Defendant,Single,1412594315,1,8,Low
2705,PRETRIAL,1,African-American,-197184842,22,Intake,English,Pretrial,Jail Inmate,Married,1358864500,1,8,Low
2706,PRETRIAL,1,Caucasian,-582098634,22,Intake,English,Pretrial,Pretrial Defendant,Married,1391910751,1,8,Low
2707,PRETRIAL,1,African-American,645657948,22,Intake,English,Pretrial,Jail Inmate,Single,1413136870,1,8,Low
2708,Probation,1,African-American,441635966,22,Intake,English,Post Sentence,Probation,Single,1368352603,3,8,High
2709,PRETRIAL,1,Caucasian,-627941845,22,Intake,English,Pretrial,Jail Inmate,Divorced,1359557654,1,8,Low
2710,PRETRIAL,1,Caucasian,697023697,22,Intake,English,Pretrial,Jail Inmate,Single,1366305714,1,8,Low
2711,PRETRIAL,1,African-American,169387273,22,Intake,English,Pretrial,Jail Inmate,Married,1359518205,1,8,Low
2712,Probation,1,Hispanic,429538752,22,Intake,English,Other,Probation,Married,1398217135,1,8,Low
2713,Probation,1,Hispanic,633892531,22,Intake,English,Other,Probation,Single,1372369958,1,8,Medium
2714,Probation,1,Caucasian,529965420,22,Intake,English,Post Sentence,Probation,Single,1377151266,1,8,Medium
2715,PRETRIAL,1,Caucasian,400612238,22,Intake,English,Pretrial,Pretrial Defendant,Single,1412296769,1,8,Low
2716,PRETRIAL,0,Caucasian,-66357536,22,Intake,English,Pretrial,Pretrial Defendant,Single,1393592812,1,8,Low
2717,Probation,1,Caucasian,640459787,22,Intake,English,Post Sentence,Probation,Single,1376768136,2,8,Medium
2718,PRETRIAL,1,African-American,663442635,22,Intake,English,Pretrial,Jail Inmate,Single,1360185048,4,8,High
2719,Probation,0,African-American,634753040,22,Intake,English,Post Sentence,Probation,Single,1395039189,2,8,Medium
2720,PRETRIAL,1,African-American,152480710,22,Intake,English,Pretrial,Jail Inmate,Married,1416258943,1,8,Low
2721,Probation,0,Hispanic,-41869783,22,Intake,English,Post Sentence,Probation,Married,1401409985,1,8,Low
2722,PRETRIAL,0,African-American,757958677,22,Intake,English,Pretrial,Jail Inmate,Single,1416257409,2,8,Medium
2723,Probation,1,Caucasian,472144853,22,Intake,English,Post Sentence,Probation,Single,1379270460,1,8,Low
2724,PRETRIAL,1,African-American,611909996,22,Intake,English,Post Sentence,Probation,Single,1377813561,2,8,Medium
2725,PRETRIAL,0,Caucasian,530243157,22,Intake,English,Post Sentence,Probation,Single,1378987644,2,8,Medium
2726,PRETRIAL,1,African-American,517169480,22,Intake,English,Pretrial,Jail Inmate,Single,1369928219,3,8,High
2727,PRETRIAL,1,Caucasian,-368174075,22,Intake,English,Pretrial,Pretrial Defendant,Single,1393072880,1,8,Low
2728,Probation,1,African-American,711585931,22,Intake,English,Post Sentence,Probation,Single,1368533485,3,8,High
2729,PRETRIAL,1,African-American,528145310,22,Intake,English,Pretrial,Jail Inmate,Single,1368169210,3,8,High
2730,PRETRIAL,1,Caucasian,598737156,22,Intake,English,Post Sentence,Probation,Single,1373012400,1,8,Low
2731,PRETRIAL,1,African-American,502338566,22,Intake,English,Pretrial,Jail Inmate,Single,1365781707,3,8,Medium
2732,PRETRIAL,1,Caucasian,718339139,22,Intake,English,Pretrial,Pretrial Defendant,Single,1417999751,1,8,Low
2733,Probation,1,Hispanic,413859721,22,Intake,English,Post Sentence,Probation,Single,1377885950,1,8,Low
2734,Probation,1,African-American,731884175,22,Intake,English,Post Sentence,Probation,Single,1373834139,4,8,High
2735,Probation,1,African-American,719150595,22,Intake,English,Post Sentence,Probation,Single,1369802389,4,8,High
2736,Probation,1,Caucasian,-250119430,22,Intake,English,Post Sentence,Probation,Married,1376742156,1,8,Low
2737,PRETRIAL,1,African-American,767872780,22,Intake,English,Pretrial,Jail Inmate,Single,1361063808,2,8,Medium
2738,PRETRIAL,0,African-American,-42232218,22,Intake,English,Pretrial,Jail Inmate,Single,1390195602,1,8,Low
2739,Probation,1,African-American,610848157,22,Intake,English,Post Sentence,Probation,Single,1377807112,1,8,Low
2740,Probation,1,African-American,514825734,22,Intake,English,Post Sentence,Probation,Single,1375996309,1,8,Low
2741,PRETRIAL,1,African-American,721790042,22,Intake,English,Pretrial,Pretrial Defendant,Single,1415354255,4,8,High
2742,PRETRIAL,0,African-American,774741717,17,Intake,English,Post Sentence,Probation,Single,1393974169,3,8,High
2743,PRETRIAL,1,African-American,669963312,22,Intake,English,Pretrial,Jail Inmate,Single,1415020617,4,8,High
2744,PRETRIAL,1,African-American,680910253,22,Intake,English,Pretrial,Jail Inmate,Single,1416872807,1,8,Medium
2745,PRETRIAL,1,Caucasian,-530126508,22,Intake,English,Pretrial,Jail Inmate,Single,1359164826,1,8,Low
2746,Probation,1,Hispanic,232620553,22,Intake,English,Post Sentence,Probation,Single,1388085739,1,8,Low
2747,PRETRIAL,1,African-American,732864521,22,Intake,English,Pretrial,Jail Inmate,Single,1360601125,4,8,High
2748,Probation,1,Caucasian,-341784924,22,Intake,English,Post Sentence,Probation,Single,1377251678,1,8,Low
2749,Probation,0,Caucasian,-83645670,22,Intake,English,Post Sentence,Probation,Married,1398329511,1,8,Low
2750,PRETRIAL,1,Caucasian,514254286,22,Intake,English,Pretrial,Jail Inmate,Single,1364899198,1,8,Low
2751,PRETRIAL,1,African-American,786988694,22,Intake,English,Pretrial,Jail Inmate,Single,1366034894,2,8,Medium
2752,PRETRIAL,1,Caucasian,-258061539,22,Intake,English,Pretrial,Jail Inmate,Married,1367481594,1,8,Low
2753,PRETRIAL,1,African-American,694524871,22,Intake,English,Pretrial,Jail Inmate,Single,1419151487,3,8,Medium
2754,PRETRIAL,1,African-American,-122722212,22,Intake,English,Pretrial,Jail Inmate,Married,1414251109,3,8,High
2755,PRETRIAL,1,Caucasian,-3941196,22,Intake,English,Pretrial,Jail Inmate,Married,1360817589,1,8,Low
2756,Probation,0,Caucasian,-377210451,22,Intake,English,Post Sentence,Probation,Divorced,1395637778,1,8,Low
2757,PRETRIAL,1,African-American,665151344,22,Intake,English,Pretrial,Jail Inmate,Single,1366637291,1,8,Low
2758,Probation,1,African-American,668571387,22,Intake,English,Post Sentence,Probation,Single,1379990040,3,8,High
2759,Probation,1,Caucasian,555665252,22,Intake,English,Post Sentence,Probation,Single,1375410775,2,8,Medium
2760,Probation,1,Hispanic,472759722,22,Intake,English,Post Sentence,Probation,Single,1378026585,1,8,Low
2761,PRETRIAL,1,Caucasian,-617466142,22,Intake,English,Pretrial,Pretrial Defendant,Divorced,1417863602,1,8,Low
2762,PRETRIAL,1,African-American,471375195,22,Intake,English,Pretrial,Jail Inmate,Single,1365465736,1,8,Low
2763,PRETRIAL,1,African-American,354812816,22,Intake,English,Post Sentence,Probation,Single,1384193688,1,8,Low
2764,Probation,1,Caucasian,494327932,22,Intake,English,Post Sentence,Probation,Single,1376291026,1,8,Low
2765,PRETRIAL,1,Caucasian,-58265052,22,Intake,English,Pretrial,Jail Inmate,Single,1394243373,1,8,Low
2766,PRETRIAL,1,African-American,-107163338,22,Intake,English,Pretrial,Jail Inmate,Single,1361340186,1,8,Low
2767,Probation,1,Caucasian,-258232507,22,Intake,English,Post Sentence,Probation,Single,1381211634,1,8,Low
2768,PRETRIAL,1,Caucasian,356394038,22,Intake,English,Pretrial,Pretrial Defendant,Single,1395136095,1,8,Low
2769,PRETRIAL,1,Caucasian,-151145506,22,Intake,English,Pretrial,Pretrial Defendant,Divorced,1389486300,1,8,Low
2770,PRETRIAL,1,African-American,793581991,22,Intake,English,Pretrial,Jail Inmate,Single,1366301293,4,8,High
2771,PRETRIAL,1,African-American,616734428,22,Intake,English,Pretrial,Jail Inmate,Single,1415638099,2,8,Medium
2772,Probation,1,Hispanic,296619091,22,Intake,English,Other,Probation,Married,1398662079,1,8,Low
2773,Probation,1,African-American,627777475,22,Intake,English,Post Sentence,Probation,Single,1367310217,1,8,Low
2774,Probation,1,African-American,681395996,22,Intake,English,Post Sentence,Probation,Single,1364981309,3,8,High
2775,PRETRIAL,1,Caucasian,229840513,22,Intake,English,Pretrial,Jail Inmate,Married,1416340763,1,8,Low
2776,PRETRIAL,0,African-American,667138263,22,Intake,English,Pretrial,Pretrial Defendant,Single,1395072616,1,8,Low
2777,PRETRIAL,1,Caucasian,-53948894,22,Intake,English,Pretrial,Jail Inmate,Married,1388140135,1,8,Low
2778,Probation,0,African-American,750444390,17,Intake,English,Post Sentence,Probation,Single,1397613241,4,8,High
2779,Probation,1,Caucasian,-251194560,22,Intake,English,Post Sentence,Probation,Married,1377456220,1,8,Low
2780,PRETRIAL,0,Caucasian,-179579420,22,Intake,English,Post Sentence,Probation,Divorced,1390897738,1,8,Low
2781,Probation,1,Caucasian,-370160180,22,Intake,English,Post Sentence,Probation,Single,1368958876,1,8,Low
2782,PRETRIAL,1,African-American,638454754,22,Intake,English,Post Sentence,Probation,Single,1368172724,3,8,Medium
2783,PRETRIAL,1,African-American,776560641,22,Intake,English,Pretrial,Jail Inmate,Single,1415547164,2,8,Medium
2784,Probation,1,Hispanic,-297277190,22,Intake,English,Post Sentence,Probation,Married,1375552178,1,8,Low
2785,PRETRIAL,1,African-American,582996257,22,Intake,English,Pretrial,Jail Inmate,Single,1357540948,1,8,Low
2786,Probation,1,African-American,614978812,22,Intake,English,Post Sentence,Probation,Single,1372451836,3,8,High
2787,PRETRIAL,1,African-American,615048270,22,Intake,English,Pretrial,Pretrial Defendant,Single,1396279971,1,8,Low
2788,PRETRIAL,1,Caucasian,-242556614,22,Intake,English,Pretrial,Jail Inmate,Married,1358987420,1,8,Low
2789,PRETRIAL,1,African-American,602543095,22,Intake,English,Pretrial,Pretrial Defendant,Single,1366692710,4,8,High
2790,PRETRIAL,0,Caucasian,629320858,22,Intake,English,Pretrial,Pretrial Defendant,Single,1378585216,1,8,Low
2791,Probation,1,Hispanic,620621127,22,Intake,English,Post Sentence,Probation,Single,1378015553,1,8,Medium
2792,PRETRIAL,0,Caucasian,-35732134,22,Intake,English,Pretrial,Pretrial Defendant,Single,1388146034,1,8,Low
2793,PRETRIAL,1,African-American,822085905,22,Intake,English,Pretrial,Jail Inmate,Single,1361299512,4,8,High
2794,Probation,1,African-American,593435934,22,Intake,English,Post Sentence,Probation,Single,1369067377,3,8,High
2795,PRETRIAL,1,African-American,539907702,22,Intake,English,Pretrial,Jail Inmate,Single,1365344086,4,8,High
2796,PRETRIAL,1,Caucasian,790455807,22,Intake,English,Post Sentence,Probation,Single,1395066321,2,8,Medium
2797,PRETRIAL,1,Caucasian,-204741004,22,Intake,English,Post Sentence,Probation,Single,1365584979,1,8,Low
